ID,Binomial,CommonName,FamilyCommonName,Class,Order,Family,Genus,Species,Subspecies,FunctionalGroup,EPBCStatus,IUCNStatus,MaxStatus,NationalPriorityTaxa,State,Region,RegionCentroidLatitude,RegionCentroidLongitude
5641,Ballantinia_antipoda,Southern Shepherd's Purse,,,Capparales,Brassicaceae,Ballantinia,antipoda,,Herbaceous,Endangered,,Endangered,No,Victoria,Goldfields,-36.85791566,143.9087018
5642,Ballantinia_antipoda,Southern Shepherd's Purse,,,Capparales,Brassicaceae,Ballantinia,antipoda,,Herbaceous,Endangered,,Endangered,No,Victoria,Goldfields,-36.85791566,143.9087018
5643,Ballantinia_antipoda,Southern Shepherd's Purse,,,Capparales,Brassicaceae,Ballantinia,antipoda,,Herbaceous,Endangered,,Endangered,No,Victoria,Goldfields,-36.85791566,143.9087018
5644,Ballantinia_antipoda,Southern Shepherd's Purse,,,Capparales,Brassicaceae,Ballantinia,antipoda,,Herbaceous,Endangered,,Endangered,No,Victoria,Goldfields,-36.85791566,143.9087018
5645,Ballantinia_antipoda,Southern Shepherd's Purse,,,Capparales,Brassicaceae,Ballantinia,antipoda,,Herbaceous,Endangered,,Endangered,No,Victoria,Goldfields,-36.85791566,143.9087018
5646,Banksia_anatona,Cactus Dryandra,,,Proteales,Proteaceae,Banksia,anatona,,Shrub,Critically Endangered,Critically Endangered,Critically Endangered,No,Western Australia,Fitzgerald,-34.23074081,119.1504387
5647,Banksia_anatona,Cactus Dryandra,,,Proteales,Proteaceae,Banksia,anatona,,Shrub,Critically Endangered,Critically Endangered,Critically Endangered,No,Western Australia,Fitzgerald,-34.23074081,119.1504387
5648,Banksia_brownii,"Brown's Banksia, Feather-leaved Banksia",,,Proteales,Proteaceae,Banksia,brownii,,Shrub,Critically Endangered,Critically Endangered,Critically Endangered,No,Western Australia,Southern Jarrah Forest,-34.15050767,116.6498318
5649,Banksia_brownii,"Brown's Banksia, Feather-leaved Banksia",,,Proteales,Proteaceae,Banksia,brownii,,Shrub,Critically Endangered,Critically Endangered,Critically Endangered,No,Western Australia,Southern Jarrah Forest,-34.15050767,116.6498318
5650,Banksia_brownii,"Brown's Banksia, Feather-leaved Banksia",,,Proteales,Proteaceae,Banksia,brownii,,Shrub,Critically Endangered,Critically Endangered,Critically Endangered,No,Western Australia,Fitzgerald,-34.23074081,119.1504387
